,last_scraped,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,property_type,room_type,bathrooms_text,price,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_location,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1793,2024-09-28,Eirik,2019-11-05,"Oslo, Norway",a few days or more,25%,0%,f,t,t,Entire condo,Entire home/apt,1 bath,"$2,000.00",t,2024-09-28,never,no reviews,no reviews,f,46817454,307185160,1.0,2.0,4.0,1.0,2.0,2.0,1.0,365.0,1.0,1.0,365.0,365.0,1.0,365.0,29,80,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,1.2
1794,2024-09-28,Abrar,2020-12-05,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2024-02-18,2024-02-18,no reviews,f,46838164,378394953,1.0,1.0,4.0,1.0,2.0,0.0,3.0,60.0,3.0,3.0,60.0,60.0,3.0,60.0,0,0,1.0,1.0,0.0,4.9,4.9,3.0,4.0,4.0,1.0,0.0,0.0,0.13
1795,2024-09-28,Mark,2015-05-30,"Oslo, Norway",within a few hours,100%,90%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,150.00",t,2024-09-28,2023-08-12,2024-08-26,no reviews,f,46873477,34581064,1.0,1.4,2.0,1.0,0.0,1.0,3.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,22,78,9.0,6.0,0.0,5.0,5.0,4.89,4.89,5.0,1.0,0.0,0.0,0.65
1796,2024-09-28,Rune,2020-03-09,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,2 baths,"$2,543.00",t,2024-09-28,2020-12-30,2024-09-17,no reviews,f,46942660,340903048,1.3,1.4,7.0,1.0,3.0,3.0,2.0,185.9,1.0,2.0,187.4,188.8,2.0,189.2,3,42,7.2,3.3,2.0,4.92,4.92,4.82,4.72,4.99,1.0,0.0,0.0,3.11
1797,2024-09-28,Kathrine,2020-12-12,10,within a day,100%,67%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,800.00",t,2024-09-28,2020-12-27,2024-08-18,no reviews,f,46984327,379841914,1.0,2.0,5.0,1.0,3.0,1.2,2.0,185.9,2.0,2.0,187.4,188.8,2.0,189.2,0,0,7.2,3.0,0.0,4.85,4.85,4.69,4.9,4.97,1.0,0.0,0.0,0.85
1798,2024-09-28,Nassima,2018-08-09,"Oslo, Norway",within a day,100%,67%,f,t,t,Entire condo,Entire home/apt,1 bath,$0.00,t,2024-09-28,2021-01-01,2024-08-21,no reviews,f,46996486,208474065,1.0,1.0,2.0,1.0,1.0,0.0,1.0,40.0,1.0,1.0,40.0,40.0,1.0,40.0,0,0,3.0,2.0,0.0,4.67,4.67,4.67,5.0,5.0,1.0,0.0,0.0,0.07
1799,2024-09-28,Isabella,2016-07-12,"Oslo, Norway",a few days or more,40%,71%,f,t,f,Entire condo,Entire home/apt,1 bath,$0.00,t,2024-09-28,2021-01-02,2024-09-22,no reviews,f,47000943,83260945,1.0,2.0,2.0,1.0,1.0,0.0,3.0,14.0,2.0,2.0,14.0,14.0,2.0,14.0,1,1,9.0,6.0,1.0,5.0,5.0,5.0,4.89,4.89,1.0,0.0,0.0,0.2
1800,2024-09-28,Urban,2019-01-02,"Oslo, Norway",within an hour,99%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$613.00,t,2024-09-28,2021-02-14,2024-09-11,no reviews,f,47022149,233933220,1.3,1.4,1.0,1.0,0.0,1.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,4,54,7.2,3.3,2.0,4.48,4.51,4.55,4.65,4.81,1.0,0.0,0.0,2.36
1801,2024-09-28,Urban,2019-01-02,"Oslo, Norway",within an hour,99%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$613.00,t,2024-09-28,2021-03-15,2024-09-10,no reviews,f,47022934,233933220,1.3,1.4,1.0,1.0,0.0,1.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,3,35,7.2,3.3,2.0,4.3,4.4,4.45,4.7,4.83,1.0,0.0,0.0,1.23
1802,2024-09-28,Urban,2019-01-02,"Oslo, Norway",within an hour,99%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$613.00,t,2024-09-28,2021-07-03,2024-09-12,no reviews,f,47023204,233933220,1.3,1.4,1.0,1.0,0.0,1.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,3,45,7.2,3.3,0.3,4.16,4.43,4.52,4.57,4.61,1.0,0.0,0.0,1.9
1803,2024-09-28,Linn,2013-09-24,"Oslo, Norway",within a day,100%,22%,f,t,f,Entire rental unit,Entire home/apt,1 bath,"$1,000.00",t,2024-09-28,2021-10-29,2024-05-29,no reviews,f,47266931,9023539,1.0,2.0,2.0,1.0,0.0,1.0,3.0,60.0,3.0,3.0,60.0,60.0,3.0,60.0,27,87,2.0,1.0,0.0,5.0,4.5,4.5,5.0,4.5,1.0,0.0,0.0,0.06
1804,2024-09-28,Clement,2011-08-01,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,2 baths,$0.00,t,2024-09-28,2023-04-13,2023-04-13,no reviews,t,47280305,903440,1.0,1.4,3.0,1.0,2.0,0.0,4.0,185.9,4.0,4.0,187.4,188.8,4.0,189.2,0,0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.06
1805,2024-09-28,Stian,2016-08-10,"Oslo, Norway",within an hour,99%,32%,f,t,t,Private room in condo,Private room,1 shared bath,$786.00,t,2024-09-28,2021-07-25,2022-08-21,no reviews,f,47303406,89187326,1.3,1.4,2.0,1.0,1.0,1.0,2.1,185.9,2.3,2.7,187.4,188.8,2.4,189.2,30,90,21.0,0.0,0.0,4.9,4.81,4.71,4.86,4.81,1.0,0.0,0.0,0.54
1806,2024-09-28,Haavard,2013-12-26,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,000.00",t,2024-09-28,2021-03-31,2023-08-01,no reviews,f,47354635,10819163,1.0,3.0,4.0,1.0,2.0,2.0,2.1,185.9,2.3,2.7,187.4,188.8,2.4,189.2,0,0,5.0,0.0,0.0,5.0,4.8,5.0,4.8,5.0,1.0,0.0,0.0,0.12
1807,2024-09-28,Henrik,2015-06-18,"Kløfta, Norway",within an hour,100%,100%,t,t,t,Entire condo,Entire home/apt,1 bath,"$1,569.00",t,2024-09-28,2021-01-09,2024-09-23,no reviews,f,47375107,36150553,1.3,1.4,4.0,1.0,1.0,2.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,2,30,7.2,3.3,0.3,4.98,4.99,5.0,4.9,4.97,1.0,0.0,0.0,1.0
1808,2024-09-28,Theodor,2017-10-21,"Akershus, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$3,784.00",t,2024-09-28,2021-02-01,2022-08-01,no reviews,f,47421299,155588331,1.0,1.0,3.0,1.0,2.0,2.0,3.0,60.0,3.0,3.0,60.0,60.0,3.0,60.0,29,89,18.0,0.0,0.0,4.78,4.78,4.78,4.83,4.89,1.0,0.0,0.0,0.4
1809,2024-09-28,Caileigh,2015-05-02,"Oslo, Norway",within an hour,100%,83%,f,t,t,Entire townhouse,Entire home/apt,1.5 baths,$0.00,t,2024-09-28,2024-07-30,2024-07-30,no reviews,f,47422593,32395423,2.0,1.4,6.0,1.0,3.0,0.0,1.0,21.0,1.0,1.0,21.0,21.0,1.0,21.0,0,0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.49
1810,2024-09-28,Vlado,2015-07-09,"Geilo, Norway",within a day,50%,33%,f,t,t,Camper/RV,Entire home/apt,0 baths,$0.00,t,2024-09-28,2022-11-01,2023-09-18,no reviews,f,47422956,38014506,1.3,1.4,4.0,1.0,0.0,0.0,4.0,185.9,4.0,4.0,187.4,188.8,4.0,189.2,2,2,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.09
1811,2024-09-28,Urban,2019-01-02,"Oslo, Norway",within an hour,99%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$673.00,t,2024-09-28,2021-03-07,2024-07-30,no reviews,f,47571281,233933220,1.3,1.4,1.0,1.0,0.0,1.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,0,46,7.2,3.3,0.0,4.36,4.55,4.67,4.68,4.81,1.0,0.0,0.0,1.73
1812,2024-09-28,Dawn,2015-09-23,"Oslo, Norway",within an hour,94%,65%,f,t,t,Entire condo,Entire home/apt,1 bath,$700.00,t,2024-09-28,2022-02-20,2024-07-22,no reviews,f,47728713,44929768,2.0,1.4,2.0,1.0,1.0,1.0,1.0,730.0,1.0,1.0,730.0,730.0,1.0,730.0,0,11,7.2,8.0,0.0,4.78,4.8,4.85,4.76,4.98,1.0,0.0,0.0,1.29
1813,2024-09-28,Urban,2019-01-02,"Oslo, Norway",within an hour,99%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$613.00,t,2024-09-28,2021-05-23,2024-09-10,no reviews,f,47776210,233933220,1.3,1.4,1.0,1.0,0.0,1.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,0,57,7.2,3.3,0.3,4.37,4.49,4.47,4.56,4.7,1.0,0.0,0.0,2.57
1814,2024-09-28,Urban,2019-01-02,"Oslo, Norway",within an hour,99%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$613.00,t,2024-09-28,2021-07-07,2024-09-02,no reviews,f,47776526,233933220,1.3,1.4,1.0,1.0,0.0,1.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,3,55,7.2,3.3,1.0,4.44,4.55,4.58,4.65,4.75,1.0,0.0,0.0,3.66
1815,2024-09-28,Urban,2019-01-02,"Oslo, Norway",within an hour,99%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$613.00,t,2024-09-28,2021-06-04,2024-09-08,no reviews,f,47778160,233933220,1.3,1.4,1.0,1.0,0.0,1.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,7,51,7.2,3.3,1.0,4.32,4.17,4.5,4.75,4.72,1.0,0.0,0.0,2.7
1816,2024-09-28,Lena,2021-01-19,10,within a day,100%,50%,f,t,t,Entire loft,Entire home/apt,1 bath,$0.00,t,2024-09-28,2021-08-01,2023-07-03,no reviews,f,47797760,385250150,2.0,2.0,2.0,1.0,0.0,0.0,2.1,40.0,5.0,5.0,187.4,188.8,5.0,189.2,0,0,31.0,0.0,0.0,4.77,4.94,4.97,4.94,4.87,1.0,0.0,0.0,0.81
1817,2024-09-28,Kristine,2020-11-12,10,within a day,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,$0.00,t,2024-09-28,2021-02-27,2023-09-01,no reviews,f,47865666,375373731,2.0,2.0,2.0,1.0,0.0,0.0,2.1,200.0,5.0,5.0,200.0,200.0,5.0,200.0,0,0,22.0,0.0,0.0,4.82,4.95,4.77,4.82,4.82,1.0,0.0,0.0,0.5
1818,2024-09-28,Even,2019-12-02,10,within an hour,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,"$1,120.00",t,2024-09-28,2021-03-30,2024-09-08,no reviews,t,47882892,313824400,1.0,1.0,2.0,1.0,1.0,1.0,2.1,185.9,2.3,2.7,187.4,188.8,2.4,189.2,22,82,35.0,17.0,0.3,4.43,4.31,4.43,4.4,4.89,1.0,0.0,0.0,0.82
1819,2024-09-28,Anette,2012-10-05,"Oslo, Norway",within a day,100%,50%,f,t,t,Private room in condo,Private room,1 shared bath,$0.00,t,2024-09-28,2021-08-11,2023-09-30,no reviews,f,47979291,3768637,2.0,2.0,2.0,1.0,0.0,0.0,1.0,28.0,1.0,1.0,28.0,28.0,1.0,28.0,0,0,7.2,1.0,0.0,4.92,4.94,4.92,5.0,4.85,1.0,0.0,0.0,1.26
1820,2024-09-28,Alexander Bergsland,2016-04-26,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,$0.00,t,2024-09-28,2021-07-18,2022-07-26,no reviews,f,47995126,68984562,1.0,1.0,6.0,1.0,2.0,0.0,2.1,100.0,5.0,5.0,100.0,100.0,5.0,100.0,0,0,7.0,0.0,0.0,4.57,4.86,4.86,4.57,5.0,1.0,0.0,0.0,0.18
1821,2024-09-28,Alina,2018-05-19,"Oslo, Norway",within an hour,100%,97%,t,t,t,Entire condo,Entire home/apt,1 bath,$956.00,t,2024-09-28,2021-07-06,2024-09-18,no reviews,f,48004209,190427382,2.0,3.0,2.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,100.0,100.0,1.0,100.0,11,58,7.2,3.3,0.3,4.94,4.97,4.98,4.7,4.79,1.0,0.0,0.0,1.0
1822,2024-09-28,Urban,2019-01-02,"Oslo, Norway",within an hour,99%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$653.00,t,2024-09-28,2021-09-12,2024-09-08,no reviews,f,48084003,233933220,1.3,1.4,1.0,1.0,0.0,1.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,6,66,7.2,3.3,0.3,4.47,4.53,4.63,4.67,4.82,1.0,0.0,0.0,2.45
1823,2024-09-28,Thyri,2016-07-25,"Oslo, Norway",within an hour,100%,100%,t,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$1,471.00",t,2024-09-28,2021-07-13,2024-09-22,no reviews,f,48141541,85932583,3.0,1.4,6.0,1.0,1.4,3.0,2.0,185.9,2.0,2.0,187.4,188.8,2.0,189.2,4,13,7.2,3.3,1.0,4.87,4.81,4.73,4.96,4.9,1.0,0.0,0.0,1.33
1824,2024-09-28,Julie,2015-06-04,"Oslo, Norway",within a day,100%,91%,t,t,t,Entire condo,Entire home/apt,1 bath,"$1,500.00",t,2024-09-28,2023-08-09,2024-08-19,no reviews,f,48153345,35000553,1.0,1.0,3.0,1.0,1.0,1.0,4.0,30.0,3.0,4.0,30.0,30.0,3.9,30.0,8,61,20.0,16.0,0.0,5.0,5.0,4.95,4.95,5.0,1.0,0.0,0.0,1.44
1825,2024-09-28,Sara,2020-11-11,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,$0.00,t,2024-09-28,never,no reviews,no reviews,f,48155033,375237803,1.0,2.0,2.0,1.0,1.0,0.0,4.0,15.0,4.0,4.0,15.0,15.0,4.0,15.0,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,1.44
1826,2024-09-28,Halgeir,2016-05-09,"Oslo, Norway",within a day,100%,100%,f,t,t,Entire condo,Entire home/apt,1 bath,$0.00,t,2024-09-28,2021-03-07,2023-09-01,no reviews,f,48174360,71081175,1.3,1.4,4.0,1.0,1.0,0.0,1.0,185.9,1.0,1.0,187.4,188.8,1.0,189.2,0,0,10.0,0.0,0.0,4.8,5.0,4.9,5.0,5.0,1.0,0.0,0.0,0.23
1827,2024-09-28,Tora Rommetveit,2015-01-12,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire rental unit,Entire home/apt,1.5 baths,"$3,200.00",t,2024-09-28,never,no reviews,no reviews,f,48181972,26006594,1.0,2.0,4.0,1.0,3.0,2.0,2.1,31.0,5.0,5.0,31.0,31.0,5.0,31.0,27,87,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,0.23
1828,2024-09-28,Merete,2016-01-26,"Tromsø, Norway",within an hour,100%,100%,t,t,t,Entire condo,Entire home/apt,1 bath,"$2,171.00",t,2024-09-28,2021-08-12,2024-09-24,no reviews,f,48189639,56228283,2.0,3.0,4.0,1.0,1.0,1.0,4.0,730.0,4.0,4.0,187.4,188.8,4.0,189.2,30,90,7.2,16.0,0.3,4.74,4.85,4.79,4.55,4.91,1.0,0.0,0.0,1.39
1829,2024-09-28,Robert,2021-02-17,"Oslo, Norway",within an hour,100%,95%,t,t,t,Private room in rental unit,Private room,1 shared bath,$725.00,t,2024-09-28,2021-07-17,2024-08-21,no reviews,f,48213190,388995421,1.3,1.4,2.0,1.0,3.0,1.0,1.0,100.0,1.0,1.0,100.0,100.0,1.0,100.0,29,89,7.2,9.0,0.0,4.56,4.65,4.62,4.58,4.69,1.0,0.0,0.0,3.26
1830,2024-09-28,Angéle,2019-10-04,"Oslo, Norway",within an hour,100%,72%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,249.00",t,2024-09-28,2023-10-01,2024-09-20,no reviews,f,48216621,300064123,1.0,1.0,2.0,1.0,0.0,1.0,2.0,21.0,2.0,2.0,21.0,21.0,2.0,21.0,10,10,10.0,10.0,2.0,4.9,4.8,4.6,5.0,5.0,1.0,0.0,0.0,0.82
1831,2024-09-28,Karen,2012-01-24,"Oslo, Norway",within a day,100%,57%,f,t,t,Private room in rental unit,Private room,1 bath,$0.00,t,2024-09-28,2023-06-23,2024-02-29,no reviews,f,48235758,1646364,1.0,1.4,1.0,1.0,0.0,0.0,1.0,90.0,1.0,1.0,90.0,90.0,1.0,90.0,0,0,5.0,2.0,0.0,4.4,5.0,5.0,4.4,5.0,1.0,0.0,0.0,0.32
1832,2024-09-28,Maiken,2016-07-30,"Oslo, Norway",within an hour,100%,67%,f,t,t,Entire condo,Entire home/apt,1 bath,$0.00,t,2024-09-28,2022-02-21,2024-08-23,no reviews,f,48344580,86841107,1.0,1.0,2.0,1.0,1.0,0.0,2.0,185.9,2.0,2.0,187.4,188.8,2.0,189.2,0,0,24.0,4.0,0.0,5.0,4.96,4.71,4.92,4.88,1.0,0.0,0.0,0.76
1833,2024-09-28,Anne,2018-06-18,"Oslo, Norway",within a day,50%,40%,f,t,t,Entire condo,Entire home/apt,1 bath,"$1,800.00",t,2024-09-28,2021-08-03,2024-07-26,no reviews,f,48348637,196433519,1.0,1.0,4.0,1.0,3.0,2.0,2.0,185.9,2.0,2.0,187.4,188.8,2.0,189.2,0,50,14.0,1.0,0.0,4.79,4.64,4.36,4.5,4.71,1.0,0.0,0.0,0.36
1834,2024-09-28,Eric Christian King,2013-01-31,"Oslo, Norway",within a few hours,90%,37%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$816.00,t,2024-09-28,2021-06-05,2024-09-08,no reviews,f,48400612,4922112,1.3,1.4,2.0,1.0,0.0,1.0,2.1,185.9,2.3,7.0,187.4,188.8,2.4,189.2,3,60,28.0,10.0,1.0,4.71,4.79,4.43,5.0,4.96,1.0,0.0,0.0,0.69
1835,2024-09-28,Mette,2021-03-11,10,within a few hours,100%,91%,t,t,t,Entire guesthouse,Entire home/apt,1 bath,$900.00,t,2024-09-28,2022-06-08,2024-09-23,no reviews,f,48597684,392064869,1.0,1.0,2.0,1.0,0.0,2.0,1.0,185.9,1.0,1.0,187.4,188.8,1.0,189.2,8,57,7.2,3.3,2.0,4.92,4.96,4.97,4.99,4.92,1.0,0.0,0.0,2.52
1836,2024-09-28,Emilie,2016-09-13,"Oslo, Norway",within a few hours,100%,50%,f,t,f,Entire condo,Entire home/apt,1 bath,"$2,100.00",t,2024-09-28,2022-05-15,2023-06-08,no reviews,f,48606049,94977454,2.0,2.0,2.0,1.0,1.0,1.0,2.0,365.0,2.0,2.0,365.0,365.0,2.0,365.0,29,83,7.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.24
1837,2024-09-28,Dina,2018-07-18,"Bodø, Norway",within a day,100%,50%,f,t,f,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,never,no reviews,no reviews,t,48619473,203340609,2.0,2.0,4.0,1.0,2.0,0.0,2.1,185.9,2.3,2.7,187.4,188.8,2.4,189.2,0,0,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,0.24
1838,2024-09-28,Annette,2020-06-28,10,within an hour,100%,100%,f,t,t,Entire home,Entire home/apt,3.5 baths,$0.00,t,2024-09-28,2021-08-29,2024-07-14,no reviews,f,48649011,352363940,2.0,3.0,3.2,1.0,1.4,0.0,2.0,14.0,2.0,2.0,14.0,14.0,2.0,14.0,0,0,25.0,3.0,0.0,4.84,4.92,4.72,5.0,4.92,1.0,0.0,0.0,0.67
1839,2024-09-28,Tomas,2016-01-26,"Horten, Norway",within an hour,100%,91%,t,t,t,Entire rental unit,Entire home/apt,1 bath,"$2,250.00",t,2024-09-28,2021-11-05,2024-08-26,no reviews,f,48660105,56212444,2.0,2.0,4.0,1.0,1.0,1.0,3.0,7.0,3.0,5.0,187.4,188.8,3.1,189.2,10,36,38.0,2.0,0.0,4.84,4.76,4.63,4.92,5.0,1.0,0.0,0.0,1.08
1840,2024-09-28,Christopher,2016-07-13,"Oslo, Norway",within a day,100%,0%,f,t,t,Entire condo,Entire home/apt,2 baths,"$2,800.00",t,2024-09-28,never,no reviews,no reviews,f,48674713,83536464,2.0,2.0,4.0,1.0,3.0,2.0,2.1,185.9,6.0,6.0,187.4,188.8,2.4,189.2,29,89,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,1.08
1841,2024-09-28,Mette,2015-08-06,"Oslo, Norway",within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,264.00",t,2024-09-28,2021-08-02,2024-09-24,no reviews,f,48680151,40665546,2.0,2.0,2.0,1.0,1.0,1.0,3.0,30.0,2.0,5.0,187.4,188.8,4.1,189.2,12,19,23.0,5.0,1.0,5.0,4.96,4.96,5.0,4.91,1.0,0.0,0.0,0.6
1842,2024-09-28,Kristin,2018-06-07,"Oslo, Norway",within an hour,100%,100%,f,t,t,Entire rental unit,Entire home/apt,1 bath,$820.00,t,2024-09-28,2022-04-09,2024-09-12,no reviews,f,48711295,194094833,1.0,1.0,2.0,1.0,1.0,1.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,30,90,7.2,7.0,1.0,4.66,4.7,4.55,4.89,4.64,1.0,0.0,0.0,1.76
1843,2024-09-28,Karianne,2015-11-10,"Oslo, Norway",within a few hours,100%,63%,f,t,t,Entire condo,Entire home/apt,1 bath,$950.00,t,2024-09-28,2022-12-10,2024-09-22,no reviews,f,48717016,48666001,1.0,1.0,2.0,1.0,1.0,1.0,2.0,30.0,1.0,2.0,30.0,30.0,2.0,30.0,0,16,11.0,2.0,1.0,5.0,4.91,5.0,4.73,4.73,1.0,0.0,0.0,0.5
1844,2024-09-28,Lars Henrik Kaasen,2016-07-14,"Oslo, Norway",within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,$900.00,t,2024-09-28,2021-09-11,2021-09-11,no reviews,f,48751149,83810652,1.0,1.0,2.0,1.0,1.0,1.0,2.1,20.0,5.0,5.0,20.0,20.0,5.0,20.0,1,12,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.03
1845,2024-09-28,Ragnhild,2019-09-11,"Oslo, Norway",within a day,100%,50%,f,t,f,Private room in rental unit,Private room,1 bath,"$4,000.00",t,2024-09-28,never,no reviews,no reviews,t,48772127,294101912,1.0,1.0,2.0,1.0,1.0,1.0,2.1,30.0,2.3,2.7,187.4,188.8,2.4,189.2,30,90,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,0.03
1846,2024-09-28,Miran,2018-03-24,"Oslo, Norway",within a day,100%,0%,f,t,t,Entire condo,Entire home/apt,1 bath,$850.00,t,2024-09-28,2022-06-01,2023-06-25,no reviews,f,48776895,180331142,1.0,1.0,2.0,1.0,1.0,1.0,4.0,60.0,4.0,4.0,60.0,60.0,4.0,60.0,29,63,14.0,0.0,0.0,4.93,4.93,5.0,4.93,4.86,1.0,0.0,0.0,0.49
1847,2024-09-28,Patrick,2019-06-17,"Oslo, Norway",within an hour,100%,50%,t,t,t,Entire condo,Entire home/apt,1 bath,$0.00,t,2024-09-28,2021-06-15,2024-06-02,no reviews,f,48801998,269309020,1.0,1.0,4.0,1.0,2.0,0.0,2.0,60.0,2.0,2.0,60.0,60.0,2.0,60.0,0,0,25.0,4.0,0.0,4.88,4.92,4.84,4.8,5.0,1.0,0.0,0.0,0.62
1848,2024-09-28,Trym,2017-02-21,"Oslo, Norway",within an hour,100%,81%,t,t,t,Entire rental unit,Entire home/apt,1 bath,$0.00,t,2024-09-28,2023-03-27,2024-07-27,no reviews,f,48805362,117513023,1.0,1.0,2.0,1.0,1.0,0.0,4.0,30.0,4.0,4.0,30.0,30.0,4.0,30.0,0,0,23.0,9.0,0.0,5.0,5.0,4.91,4.96,4.91,1.0,0.0,0.0,1.25
1849,2024-09-28,Kristine,2015-01-18,"Oslo, Norway",within an hour,100%,18%,t,t,t,Private room in rental unit,Private room,1 shared bath,$0.00,t,2024-09-28,2023-07-03,2023-11-20,no reviews,f,48805834,26320386,3.0,3.0,1.0,1.0,0.0,0.0,1.0,120.0,1.0,1.0,120.0,120.0,1.0,120.0,0,0,3.0,2.0,0.0,4.67,4.33,4.33,4.67,4.67,1.0,0.0,0.0,0.2
1850,2024-09-28,Henning,2013-05-06,Norway,within a day,100%,75%,f,t,t,Entire loft,Entire home/apt,1 bath,"$1,917.00",t,2024-09-28,2021-03-29,2024-08-04,no reviews,f,48862117,6256133,2.0,1.4,4.0,1.0,1.0,2.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,0,7,27.0,6.0,0.0,4.96,5.0,4.93,5.0,4.89,1.0,0.0,0.0,0.63
1851,2024-09-28,Susanne,2021-03-27,10,within a day,100%,50%,f,t,t,Entire condo,Entire home/apt,1 bath,"$3,500.00",t,2024-09-28,2021-07-08,2021-08-07,no reviews,t,48896114,394384338,1.0,1.0,6.0,1.0,3.0,3.0,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,0,0,7.0,0.0,0.0,4.71,4.71,4.71,5.0,4.57,1.0,0.0,0.0,0.18
1852,2024-09-28,Fredrik,2014-05-01,"Oslo, Norway",within a day,100%,0%,f,t,t,Entire rental unit,Entire home/apt,1 bath,"$1,990.00",t,2024-09-28,never,no reviews,no reviews,f,48910005,14951896,1.0,1.0,5.0,1.0,2.0,3.0,2.0,185.9,2.0,2.0,187.4,188.8,2.0,189.2,29,89,0.0,0.0,0.0,4.9,4.9,4.8,4.9,4.9,1.0,0.0,0.0,0.18
1853,2024-09-28,Guro,2017-05-10,"Oslo, Norway",within an hour,100%,56%,f,t,t,Shared room in rental unit,Shared room,1 shared bath,"$1,100.00",t,2024-09-28,2023-09-14,2024-08-03,no reviews,f,48929769,129754194,1.3,1.4,6.0,1.0,3.0,3.0,2.0,730.0,2.0,2.0,730.0,730.0,2.0,730.0,28,88,11.0,7.0,0.0,4.64,4.36,4.73,4.82,4.55,1.0,0.0,0.0,0.87
1854,2024-09-28,Sidsel,2020-10-19,"Oslo, Norway",within an hour,100%,95%,t,t,t,Entire loft,Entire home/apt,1 bath,"$1,400.00",t,2024-09-28,2021-04-18,2024-09-08,no reviews,f,48930031,372516452,1.0,2.0,4.0,1.0,2.0,1.2,3.0,185.9,3.0,3.0,187.4,188.8,3.0,189.2,18,72,7.2,3.3,1.0,4.93,4.94,4.99,4.96,4.88,1.0,0.0,0.0,1.64
